type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_18468761129	18468761129_10156811917866130	https://www.facebook.com/18468761129/posts/10156811917866130/	"Donald Trump s fast-food banquet for Clemson s championship winners sparked the  Photoshop Battle  it deserved."	https://external.xx.fbcdn.net/safe_image.php?d=AQCkkKkC83oF_3ea&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3d83e220000054006bb4b8.png%3Fcache%3Dlblkx9owxy%26ops%3D1910_1000&cfs=1&sx=463&sy=0&sw=1000&sh=1000&_nc_hash=AQB5LfgkxQLrww33	https://external.xx.fbcdn.net/safe_image.php?d=AQBl67Y4ZDYTwL--&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3d83e220000054006bb4b8.png%3Fcache%3Dlblkx9owxy%26ops%3D1910_1000&_nc_hash=AQCBznRv1YuCwDXR	http://huffp.st/hahdTR5	huffp.st	2019-01-15T14:31:46+0000	1547562706	"2019-01-15 15:31:46"	1782	1831	6861	947	9639	69	4106	135	168	601	0
link	post_page_18468761129	18468761129_10156811650161130	https://www.facebook.com/18468761129/posts/10156811650161130/	"Actress Carol Channing has died."	https://external.xx.fbcdn.net/safe_image.php?d=AQC15eX_ifseUWC8&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F56a99db31a00001001ab1790.png%3Fcache%3Dh7x6f8rni8%26ops%3D1910_1000&cfs=1&_nc_hash=AQC5r94wJtIZBNEE	https://external.xx.fbcdn.net/safe_image.php?d=AQBVlgoMfFzLiL1S&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F56a99db31a00001001ab1790.png%3Fcache%3Dh7x6f8rni8%26ops%3D1910_1000&_nc_hash=AQAi56-w6FLA_gbI	http://huffp.st/5elIo8L	huffp.st	2019-01-15T12:00:32+0000	1547553632	"2019-01-15 13:00:32"	2706	1136	22562	11348	35046	563	30	910	18317	36	0
link	post_page_18468761129	18468761129_10156811591386130	https://www.facebook.com/18468761129/posts/10156811591386130/	"The Killers take on Trump."	https://external.xx.fbcdn.net/safe_image.php?d=AQB9Jg0gvotPDyhD&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3da1303b00008500688a9f.jpeg%3Fcache%3Dx7huxg4whw%26ops%3D1910_1000&cfs=1&sx=529&sy=0&sw=1000&sh=1000&_nc_hash=AQA3vZwl_8mlul65	https://external.xx.fbcdn.net/safe_image.php?d=AQDqjtHVypuZeoVO&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3da1303b00008500688a9f.jpeg%3Fcache%3Dx7huxg4whw%26ops%3D1910_1000&_nc_hash=AQBS9KKqCgiOHuU6	http://huffp.st/I4baK32	huffp.st	2019-01-15T11:30:15+0000	1547551815	"2019-01-15 12:30:15"	2951	243	3638	522	4403	597	46	16	22	6	0
link	post_page_18468761129	18468761129_10156811344286130	https://www.facebook.com/18468761129/posts/10156811344286130/	"Trevor Noah offers President Trump the Starburst defense."	https://external.xx.fbcdn.net/safe_image.php?d=AQAiK4mi6Ojtno1d&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3d6b342500008f007dafc0.jpeg%3Fcache%3Dew0loolfls%26ops%3D1910_1000&cfs=1&sx=25&sy=0&sw=1000&sh=1000&_nc_hash=AQAOn9vKI4Ho9oYF	https://external.xx.fbcdn.net/safe_image.php?d=AQBAyNxI4xiVMkOx&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3d6b342500008f007dafc0.jpeg%3Fcache%3Dew0loolfls%26ops%3D1910_1000&_nc_hash=AQD-28Z3CHQbaagQ	http://huffp.st/kYVFgT8	huffp.st	2019-01-15T07:45:06+0000	1547538306	"2019-01-15 08:45:06"	271	76	509	48	633	19	216	2	0	1	0
link	post_page_18468761129	18468761129_10156811212896130	https://www.facebook.com/18468761129/posts/10156811212896130/	"Suicide is the second-leading cause of death among Americans ages 10 to 34."	https://external.xx.fbcdn.net/safe_image.php?d=AQC2x4oXlxsGyqSW&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c38e19e2500003600c58971.jpeg%3Fcache%3DN1580tTHuk%26ops%3D1910_1000&cfs=1&_nc_hash=AQAiWAzdWpIw8hJ2	https://external.xx.fbcdn.net/safe_image.php?d=AQC7fmPmuz8U4qbP&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c38e19e2500003600c58971.jpeg%3Fcache%3DN1580tTHuk%26ops%3D1910_1000&_nc_hash=AQAWVYgzRTjLlpgZ	http://huffp.st/P6SXx4s	huffp.st	2019-01-15T06:00:05+0000	1547532005	"2019-01-15 07:00:05"	421	174	1503	968	2645	8	2	75	989	8	0
link	post_page_18468761129	18468761129_10156811059966130	https://www.facebook.com/18468761129/posts/10156811059966130/	"The two have been estranged since Casey stood trial for murdering her daughter."	https://external.xx.fbcdn.net/safe_image.php?d=AQAwDL1Lwp4O6Ll_&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3d03a5360000df02680514.jpeg%3Fcache%3Dbhwvqqfksq%26ops%3D1910_1000&cfs=1&sx=517&sy=0&sw=1000&sh=1000&_nc_hash=AQAu13tNrbka7f1N	https://external.xx.fbcdn.net/safe_image.php?d=AQCnuWj1SMuePYyw&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3d03a5360000df02680514.jpeg%3Fcache%3Dbhwvqqfksq%26ops%3D1910_1000&_nc_hash=AQDKDiOqk63buMDh	http://huffp.st/jvrgWvl	huffp.st	2019-01-15T04:30:22+0000	1547526622	"2019-01-15 05:30:22"	154	275	380	28	683	2	10	54	112	48	0
link	post_page_18468761129	18468761129_10156810987396130	https://www.facebook.com/18468761129/posts/10156810987396130/	"The “Late Show” host thinks he’s figured out what Moscow calls the U.S. president."	https://external.xx.fbcdn.net/safe_image.php?d=AQCQUbC0a8WHUYI8&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3d54a62500003600c58a64.jpeg%3Fcache%3Dpgcjfehdvg%26ops%3D1910_1000&cfs=1&_nc_hash=AQCM8GcU8Lr6dZ-Q	https://external.xx.fbcdn.net/safe_image.php?d=AQBUY8-DPN9AV_p-&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3d54a62500003600c58a64.jpeg%3Fcache%3Dpgcjfehdvg%26ops%3D1910_1000&_nc_hash=AQDkS3RH0K0g1_uV	http://huffp.st/Ta0mXqO	huffp.st	2019-01-15T04:00:15+0000	1547524815	"2019-01-15 05:00:15"	655	34	987	67	1088	47	281	1	1	2	0
link	post_page_18468761129	18468761129_10156810861676130	https://www.facebook.com/18468761129/posts/10156810861676130/	"Some people were afraid to criticize the meal because they feared getting called out by Wendy’s on Twitter. 😂"	https://external.xx.fbcdn.net/safe_image.php?d=AQDuPZWfybvpSiT4&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3d24c42600009a00fae584.jpeg%3Fcache%3Dl5phy5vzwg%26ops%3D1910_1000&cfs=1&sx=646&sy=0&sw=1000&sh=1000&_nc_hash=AQCtMwXSQwdoFkXE	https://external.xx.fbcdn.net/safe_image.php?d=AQA3xpfUjlcFHP4n&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3d24c42600009a00fae584.jpeg%3Fcache%3Dl5phy5vzwg%26ops%3D1910_1000&_nc_hash=AQCMjExfqKybQ3Ro	http://huffp.st/CPdoWBJ	huffp.st	2019-01-15T03:00:23+0000	1547521223	"2019-01-15 04:00:23"	1068	3474	6317	811	10602	21	4161	203	130	734	0
video	post_page_18468761129	18468761129_10156810381821130	https://www.facebook.com/18468761129/posts/10156810381821130/	"Rep. Alexandria Ocasio-Cortez’s 70 percent marginal tax rate plan has often been misconstrued or misunderstood."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/48884990_2175005966095888_4035203555064283136_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=7166928f37bfeb218320b478aeeba18a&oe=5CB4FAB9	https://scontent.xx.fbcdn.net/v/t15.5256-10/48884990_2175005966095888_4035203555064283136_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=1f8fc537d4e552d5393d3eee88b54e04&oe=5CBCC5FF	https://www.facebook.com/HuffPost/videos/2175008442762307/	facebook.com	2019-01-15T00:45:00+0000	1547513100	"2019-01-15 01:45:00"	535	546	648	184	1378	68	35	7	1	2	0
link	post_page_18468761129	18468761129_10156810368391130	https://www.facebook.com/18468761129/posts/10156810368391130/	"He joins the growing list of Trump administration officials to exit in recent months."	https://external.xx.fbcdn.net/safe_image.php?d=AQDUBieCEFq0TtnY&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3c9c102400005300486267.jpeg%3Fcache%3Dicg9p3oku0%26ops%3D1910_1000&cfs=1&sx=402&sy=0&sw=1000&sh=1000&_nc_hash=AQDkRoydSTUvzZbL	https://external.xx.fbcdn.net/safe_image.php?d=AQCayJod7CIurlnj&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3c9c102400005300486267.jpeg%3Fcache%3Dicg9p3oku0%26ops%3D1910_1000&_nc_hash=AQDRY2Ijia7pwc9L	http://huffp.st/zDVo1QK	huffp.st	2019-01-14T23:30:13+0000	1547508613	"2019-01-15 00:30:13"	1286	461	2975	1268	4704	17	1363	282	17	10	0
link	post_page_18468761129	18468761129_10156810166956130	https://www.facebook.com/18468761129/posts/10156810166956130/	"“I’m so happy for you both!! Congratulations!” the actress wrote."	https://external.xx.fbcdn.net/safe_image.php?d=AQC_xpBGS26Xn_b4&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3cc61c2500008e007daf94.jpeg%3Fcache%3Don8daq8ick%26ops%3D1910_1000&cfs=1&sx=344&sy=0&sw=1000&sh=1000&_nc_hash=AQDlz1DtaCJseGFh	https://external.xx.fbcdn.net/safe_image.php?d=AQDBHKS41kU2JjPy&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3cc61c2500008e007daf94.jpeg%3Fcache%3Don8daq8ick%26ops%3D1910_1000&_nc_hash=AQBM82e90j4pbBfK	http://huffp.st/duS4C0Y	huffp.st	2019-01-14T22:00:47+0000	1547503247	"2019-01-14 23:00:47"	1503	210	1823	18	2051	200	11	13	94	2	0
link	post_page_18468761129	18468761129_10156810102516130	https://www.facebook.com/18468761129/posts/10156810102516130/	"Jake Patterson  a 21-year-old Wisconsin man  has been formally charged with abducting 13-year-old Jayme Closs and killing her parents in October."	https://external.xx.fbcdn.net/safe_image.php?d=AQAknAtgOxubrhFH&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3cdc0b2500008e007dafa4.jpeg%3Fcache%3Du2yo7oxf5e%26ops%3D1910_1000&cfs=1&sx=503&sy=0&sw=1000&sh=1000&_nc_hash=AQDkJEJ-6k007Ovs	https://external.xx.fbcdn.net/safe_image.php?d=AQCTcDnDwn5ivkX3&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3cdc0b2500008e007dafa4.jpeg%3Fcache%3Du2yo7oxf5e%26ops%3D1910_1000&_nc_hash=AQATk-ad88yBh_7l	http://huffp.st/bE3RDwN	huffp.st	2019-01-14T21:30:08+0000	1547501408	"2019-01-14 22:30:08"	212	270	643	54	967	1	1	48	35	346	0
link	post_page_18468761129	18468761129_10156809918566130	https://www.facebook.com/18468761129/posts/10156809918566130/	"Donald Trump is honoring Clemson s national champion football team with fast food."	https://external.xx.fbcdn.net/safe_image.php?d=AQAI6GNlrdPAtT9O&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3cc88025000032007daf97.png%3Fcache%3D9d2pifohzg%26ops%3D1910_1000&cfs=1&sx=309&sy=0&sw=1000&sh=1000&_nc_hash=AQBR99tRWVs0aEHj	https://external.xx.fbcdn.net/safe_image.php?d=AQB5Rv7ElBLzw5xD&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3cc88025000032007daf97.png%3Fcache%3D9d2pifohzg%26ops%3D1910_1000&_nc_hash=AQD6AeOyOkAOhWCZ	http://huffp.st/Rm9frEP	huffp.st	2019-01-14T20:01:50+0000	1547496110	"2019-01-14 21:01:50"	244	1253	3034	574	4861	16	1305	394	178	897	0
link	post_page_18468761129	18468761129_10156809840666130	https://www.facebook.com/18468761129/posts/10156809840666130/	"A not-so eggcellent development for the reality TV star who previously held the record with 18 million likes."	https://external.xx.fbcdn.net/safe_image.php?d=AQAdkMnJZ4OPkj8S&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3c905a2300002f001f988a.png%3Fops%3D1910_1000&cfs=1&sx=910&sy=0&sw=1000&sh=1000&_nc_hash=AQD5DVPyHoRvEA6K	https://external.xx.fbcdn.net/safe_image.php?d=AQAaCr8SeXCyXoaZ&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3c905a2300002f001f988a.png%3Fops%3D1910_1000&_nc_hash=AQAa0bZPer_0QZ0m	http://huffp.st/G3JbGME	huffp.st	2019-01-14T19:30:52+0000	1547494252	"2019-01-14 20:30:52"	637	159	1070	69	1298	66	362	1	2	2	0
video	post_page_18468761129	18468761129_10156809375026130	https://www.facebook.com/18468761129/posts/10156809375026130/	"Trump denies working for Russia amid reports that the FBI began an investigation in 2017 to determine whether he was working on the Kremlin’s behalf."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/48981256_678792749221774_3800382737915838464_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=f952366f1667236f0e63886599811107&oe=5CBFA9D0	https://scontent.xx.fbcdn.net/v/t15.5256-10/48981256_678792749221774_3800382737915838464_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=fd1a6c022be4e21d42d7d227a0b90a16&oe=5CEBB222	https://www.facebook.com/HuffPost/videos/678799279221121/	facebook.com	2019-01-14T17:15:06+0000	1547486106	"2019-01-14 18:15:06"	59	542	368	46	956	2	216	7	3	81	0
link	post_page_18468761129	18468761129_10156809373066130	https://www.facebook.com/18468761129/posts/10156809373066130/	"The palace typically doesn’t announce specific due dates  the sex of the child  or comment on speculation..."	https://external.xx.fbcdn.net/safe_image.php?d=AQAhp-nXVj6x32qW&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3c93153b00008500688a3e.jpeg%3Fcache%3D2jthtotkwc%26ops%3D1910_1000&cfs=1&sx=386&sy=0&sw=1000&sh=1000&_nc_hash=AQB940nFHpo9fM_6	https://external.xx.fbcdn.net/safe_image.php?d=AQDpQoosA_2S3mQL&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3c93153b00008500688a3e.jpeg%3Fcache%3D2jthtotkwc%26ops%3D1910_1000&_nc_hash=AQDCNAvya94VifQ1	http://huffp.st/SKS7YbC	huffp.st	2019-01-14T16:02:56+0000	1547481776	"2019-01-14 17:02:56"	32	6	36	4	46	2	1	1	0	0	0
link	post_page_18468761129	18468761129_10156809319236130	https://www.facebook.com/18468761129/posts/10156809319236130/	"Doctors had operated for five hours on Adamowicz  who was stabbed Sunday by an ex-convict who rushed onto the stage with a knife."	https://external.xx.fbcdn.net/safe_image.php?d=AQCDUoeKjC3ar5zk&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3c987f2500008f007daf73.jpeg%3Fcache%3Drggqvmrup1%26ops%3D1910_1000&cfs=1&sx=367&sy=0&sw=1000&sh=1000&_nc_hash=AQB1K5qivHudNiWd	https://external.xx.fbcdn.net/safe_image.php?d=AQD2bl8GnaUm9Jb9&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3c987f2500008f007daf73.jpeg%3Fcache%3Drggqvmrup1%26ops%3D1910_1000&_nc_hash=AQC64Tw7OK46uNac	http://huffp.st/utHlc1m	huffp.st	2019-01-14T15:31:06+0000	1547479866	"2019-01-14 16:31:06"	70	53	1280	114	1447	1	0	250	907	52	0
link	post_page_18468761129	18468761129_10156809267276130	https://www.facebook.com/18468761129/posts/10156809267276130/	Congrats!	https://external.xx.fbcdn.net/safe_image.php?d=AQAV6JoN3qV2Gffo&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5b97ead2200000040734c79a.png%3Fcache%3Do8ozdaxvdi%26ops%3D1910_1000&cfs=1&sx=360&sy=0&sw=1000&sh=1000&_nc_hash=AQDg_90XHsJyF8DF	https://external.xx.fbcdn.net/safe_image.php?d=AQCJZLeK6fTLUaTi&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5b97ead2200000040734c79a.png%3Fcache%3Do8ozdaxvdi%26ops%3D1910_1000&_nc_hash=AQAf6nfgZhk1DuXQ	http://huffp.st/EmfDccM	huffp.st	2019-01-14T15:09:46+0000	1547478586	"2019-01-14 16:09:46"	1437	390	1765	35	2190	149	36	101	22	20	0
link	post_page_18468761129	18468761129_10156809038466130	https://www.facebook.com/18468761129/posts/10156809038466130/	"Chris Evans has a question for Lindsey Graham about Donald Trump."	https://external.xx.fbcdn.net/safe_image.php?d=AQCTDKMGLHYNGDwx&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3c261c2300004f001f9867.jpeg%3Fcache%3Doa74s5c4iu%26ops%3D1910_1000&cfs=1&sx=723&sy=0&sw=1000&sh=1000&_nc_hash=AQBXHxlI2aTi9-Ym	https://external.xx.fbcdn.net/safe_image.php?d=AQBo_yWWSlqNXX6-&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3c261c2300004f001f9867.jpeg%3Fcache%3Doa74s5c4iu%26ops%3D1910_1000&_nc_hash=AQDNyGJXswz9-i_A	http://huffp.st/Qf5n8M0	huffp.st	2019-01-14T13:00:23+0000	1547470823	"2019-01-14 14:00:23"	6409	485	8406	971	9862	789	1124	55	6	23	0
link	post_page_18468761129	18468761129_10156808949126130	https://www.facebook.com/18468761129/posts/10156808949126130/	"In negotiations over border wall money  Trump was reportedly sticking to his asking price  but Mulvaney was willing to come down."	https://external.xx.fbcdn.net/safe_image.php?d=AQAUeAu__IWcKbEO&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3c2ace3b00008600688a0d.jpeg%3Fcache%3Dlizftkqq7w%26ops%3D1910_1000&cfs=1&sx=680&sy=0&sw=1000&sh=1000&_nc_hash=AQBv6SloOcgTGQ-i	https://external.xx.fbcdn.net/safe_image.php?d=AQCpGIijCAYvwBAt&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3c2ace3b00008600688a0d.jpeg%3Fcache%3Dlizftkqq7w%26ops%3D1910_1000&_nc_hash=AQAALCsuTtM_yPNP	http://huffp.st/kFHpVXA	huffp.st	2019-01-14T12:00:18+0000	1547467218	"2019-01-14 13:00:18"	539	531	2365	265	3161	11	1241	160	39	375	0
link	post_page_18468761129	18468761129_10156808763741130	https://www.facebook.com/18468761129/posts/10156808763741130/	"The South Carolina senator said the president told him  “That’s my last option.”"	https://external.xx.fbcdn.net/safe_image.php?d=AQAB6U2gV_L8oStC&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3b4d5b3b000033006889ed.jpeg%3Fcache%3D4lc6bzmykl%26ops%3D1910_1000&cfs=1&sx=216&sy=0&sw=1000&sh=1000&_nc_hash=AQDSvKP6FCujZbKv	https://external.xx.fbcdn.net/safe_image.php?d=AQBqbwXmxv7OeC5o&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3b4d5b3b000033006889ed.jpeg%3Fcache%3D4lc6bzmykl%26ops%3D1910_1000&_nc_hash=AQB-qzxBs6CbdPbr	http://huffp.st/oHgKaQp	huffp.st	2019-01-14T09:06:58+0000	1547456818	"2019-01-14 10:06:58"	642	734	1435	193	2362	4	266	49	25	449	0
link	post_page_18468761129	18468761129_10156808684861130	https://www.facebook.com/18468761129/posts/10156808684861130/	"But we already knew that."	https://external.xx.fbcdn.net/safe_image.php?d=AQDte8uDNhjs7n9I&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c37810a3c00006c0610e194.jpeg%3Fops%3D1910_1000&cfs=1&_nc_hash=AQAG0Wm90roab92K	https://external.xx.fbcdn.net/safe_image.php?d=AQA__aXPBvRjBz79&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c37810a3c00006c0610e194.jpeg%3Fops%3D1910_1000&_nc_hash=AQDpKKSAuaQlHse0	http://huffp.st/SWwbHHY	huffp.st	2019-01-14T07:26:13+0000	1547450773	"2019-01-14 08:26:13"	1117	713	1276	204	2193	46	88	12	6	7	0
link	post_page_18468761129	18468761129_10156808592606130	https://www.facebook.com/18468761129/posts/10156808592606130/	"“What I’m going to do is urge everyone to stand for principles that matter ” Cruz said about backing the racist Iowa lawmaker down the road."	https://external.xx.fbcdn.net/safe_image.php?d=AQA-bDjLm08S5F7C&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3b84052600003500fae4f6.png%3Fcache%3Drqxssowyfx%26ops%3D1910_1000&cfs=1&sx=495&sy=0&sw=1000&sh=1000&_nc_hash=AQABKUcnIXsyZSeb	https://external.xx.fbcdn.net/safe_image.php?d=AQBhUwNiVOVozEIW&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3b84052600003500fae4f6.png%3Fcache%3Drqxssowyfx%26ops%3D1910_1000&_nc_hash=AQBhchXWwU6-SqbB	http://huffp.st/nxgU5q8	huffp.st	2019-01-14T05:46:06+0000	1547444766	"2019-01-14 06:46:06"	377	2146	6924	2456	11526	7	454	500	144	5442	0
link	post_page_18468761129	18468761129_10156808476261130	https://www.facebook.com/18468761129/posts/10156808476261130/	"The Lifetime special  Surviving R. Kelly  documented the singer s long history of alleged abuse."	https://external.xx.fbcdn.net/safe_image.php?d=AQAN1AB9Ssnagbgk&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3a4d1f3b000085006889d0.jpeg%3Fcache%3Dfg14waw7dn%26ops%3D1910_1000&cfs=1&sx=500&sy=0&sw=1000&sh=1000&_nc_hash=AQDnd59mwT87qRh2	https://external.xx.fbcdn.net/safe_image.php?d=AQAw9rrg21GZIUjt&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3a4d1f3b000085006889d0.jpeg%3Fcache%3Dfg14waw7dn%26ops%3D1910_1000&_nc_hash=AQDrdOANHIhtGCus	http://huffp.st/3hs3BQZ	huffp.st	2019-01-14T04:04:47+0000	1547438687	"2019-01-14 05:04:47"	1934	473	2185	106	2764	201	28	9	3	10	0
video	post_page_18468761129	18468761129_10156804528381130	https://www.facebook.com/18468761129/posts/10156804528381130/	"How did a viral kids’ song make its way onto the Billboard Top 40 chart?"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49995848_578850549204889_1942319038864556032_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=d78d3f56e96c33ffb01587cb4f10c036&oe=5CB97F3A	https://scontent.xx.fbcdn.net/v/t15.5256-10/49995848_578850549204889_1942319038864556032_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=0e2831c414d9a27648bc0a13f3cfb4be&oe=5CB69BC8	https://www.facebook.com/HuffPost/videos/579314759158468/	facebook.com	2019-01-14T02:15:30+0000	1547432130	"2019-01-14 03:15:30"	51	46	89	40	175	12	25	1	0	0	0
link	post_page_18468761129	18468761129_10156808262946130	https://www.facebook.com/18468761129/posts/10156808262946130/	"The substitute was reportedly angry at a school principal who had rented the park pavilion."	https://external.xx.fbcdn.net/safe_image.php?d=AQAU3rbehIb5S3cB&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c37bf8a20000054006bb368.jpeg%3Fcache%3D9jvq9m4slw%26ops%3D1910_1000&cfs=1&sx=468&sy=0&sw=1000&sh=1000&_nc_hash=AQDEthpmo6sbqswE	https://external.xx.fbcdn.net/safe_image.php?d=AQDwK9uQraULozJr&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c37bf8a20000054006bb368.jpeg%3Fcache%3D9jvq9m4slw%26ops%3D1910_1000&_nc_hash=AQA-xo3Qc06LrO3g	http://huffp.st/fjiSTJ2	huffp.st	2019-01-14T02:06:11+0000	1547431571	"2019-01-14 03:06:11"	145	494	1408	479	2381	5	63	421	30	744	0
video	post_page_18468761129	18468761129_10156804527541130	https://www.facebook.com/18468761129/posts/10156804527541130/	"California parents could soon get the longest paid parental leave in the U.S."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49154096_1025036507687169_2934705008228171776_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=dd324d269927174f5bb03ccba4c2cde4&oe=5CB8C2D7	https://scontent.xx.fbcdn.net/v/t15.5256-10/49154096_1025036507687169_2934705008228171776_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=c45119f68555f0358d9155a06fc8eb84&oe=5CFDEA91	https://www.facebook.com/HuffPost/videos/1025552430968910/	facebook.com	2019-01-14T00:15:05+0000	1547424905	"2019-01-14 01:15:05"	205	53	264	38	355	50	1	5	1	2	0
link	post_page_18468761129	18468761129_10156807772436130	https://www.facebook.com/18468761129/posts/10156807772436130/	"Dan Little tackled trashed bathrooms at Mt. Hood during the shutdown."	https://external.xx.fbcdn.net/safe_image.php?d=AQAZLR1DYo1Xbq5R&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3a82d520000036006bb3fa.jpeg%3Fcache%3Du8cagqqeeu%26ops%3D1910_1000&cfs=1&sx=0&sy=0&sw=1000&sh=1000&_nc_hash=AQD7BSV6sru0pvhu	https://external.xx.fbcdn.net/safe_image.php?d=AQCb67BMEq7Z1IIx&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3a82d520000036006bb3fa.jpeg%3Fcache%3Du8cagqqeeu%26ops%3D1910_1000&_nc_hash=AQC1I0q-X30Uip4r	http://huffp.st/1tG0g5X	huffp.st	2019-01-13T22:00:16+0000	1547416816	"2019-01-13 23:00:16"	15770	448	19351	1852	21651	2853	590	106	19	13	0
link	post_page_18468761129	18468761129_10156807658396130	https://www.facebook.com/18468761129/posts/10156807658396130/	"Fentanyl  a synthetic opioid pain reliever  is 50 to 100 times more potent than morphine."	https://external.xx.fbcdn.net/safe_image.php?d=AQD1dLvj9cAlHK2h&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3b7fed2600003500fae4f4.png%3Fcache%3Dpxc4tplsja%26ops%3D1910_1000&cfs=1&_nc_hash=AQAGHUfPzM_1BSRJ	https://external.xx.fbcdn.net/safe_image.php?d=AQA5kqHl7iv0b8uj&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c3b7fed2600003500fae4f4.png%3Fcache%3Dpxc4tplsja%26ops%3D1910_1000&_nc_hash=AQAbvwHtuj3GtNCi	http://huffp.st/tdhh26N	huffp.st	2019-01-13T21:00:17+0000	1547413217	"2019-01-13 22:00:17"	95	313	453	78	844	1	4	98	229	26	0
